ISO_3,Country,Region,title,authors,source,doi,author_keywords,publication_year,horizon_year,model,scopus_number,WOS_number,Energy efficiency,Climate change,Power,Vehicle,Cement,Forest,Steel/Iron,Buildings,Water,Air Pollution,Electricity,CCS,Transport,Policy-Dvlpt-Eco,Agriculture,Tax,Heat Pump,Consumption,Scenario,Wind/Solar,Costs,Coal,Nuclear,Fuel,Renewable Energies,Flood Risk,Technology,Bioenergy,Urban,Hydrogen,Permit market,Drought,Crop yield,Peak,Oil,Land Use,Target/INDC,Waste,System
MYS,Malaysia,Asia,"Exploring the economic case for early investment in climate change mitigation in middle-income countries: a case study of Johor Bahru, Malaysia","Colenbrander S., Gouldson A., Sudmant A.H., Papargyropoulou E., Chau L.W., Ho C.S.",Climate and Development,10.1080/17565529.2015.1040367,carbon Kuznets curve; cities; climate policy; energy; low-carbon investment,2016,2025,NA,2-s2.0-84930331055,WOS:000380276700005,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MYS,Malaysia,Asia,Future prospects and policy implications for biodiesel production in Malaysia: A system dynamics approach,"Mohammadi S., Arshad F.M., Ibragimov A.",Institutions and Economies,NA,Biodiesel; Crude oil; Crude palm oil; Simulation; System dynamics,2016,2025,NA,2-s2.0-84991670279,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
MYS,Malaysia,Asia,Spatial energy predictions from large-scale photovoltaic power plants located in optimal sites and connected to a smart grid in Peninsular Malaysia,"Sabo M.L., Mariun N., Hizam H., Mohd Radzi M.A., Zakaria A.",Renewable and Sustainable Energy Reviews,10.1016/j.rser.2016.07.045,Carbon emission reduction; Energy generation; Geographic information systems (GIS); Installation capacity; Optimal sites; Photovoltaic power (PV) plants,2016,2030,NA,2-s2.0-84979948900,WOS:000386403200006,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYS,Malaysia,Asia,Sustainable multi-period electricity planning for Iskandar Malaysia,"Muis Z.A., Ho W.S., Hashim H., Lee M.Y., Ramli A.F.",Clean Technologies and Environmental Policy,10.1007/s10098-016-1273-1,Electricity planning; GAMS; Renewable energy,2016,2025,NA,2-s2.0-84986247641,WOS:000388956400011,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
MYS,Malaysia,Asia,"System dynamic modeling of CO2 emissions and pollutants from passenger cars in Malaysia, 2040","Azmi M., Tokai A.",Environment Systems and Decisions,10.1007/s10669-016-9612-7,Carbon dioxide; Environmental modeling; Passenger car; System dynamic; Transportation; Vehicle emissions,2016,2040,NA,2-s2.0-84992725869,NA,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MYS,Malaysia,Asia,Techno-economic and environmental assessment of bioethanol production from high starch and root yield Sri Kanji 1 cassava in Malaysia,"Hanif M., Mahlia T.M.I., Aditiya H.B., Chong W.T., Nasruddin",Energy Reports,10.1016/j.egyr.2016.03.004,Bioethanol; Environmental assessment; Sri Kanji 1 cassava; Techno-economic analysis,2016,2036,NA,2-s2.0-84994246337,WOS:000391971200034,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYS,Malaysia,Asia,Evaluation on vehicles emission productions in Iskandar Malaysia region towards Low Carbon Society,"Safwan W.M., Shah Z.M.",International Journal of Ecology and Development,NA,CO<inf>2</inf> emission; Emission projection; Iskandar Malaysia; Low carbon society; Transportation planning; Vehicle emission,2015,2025,NA,2-s2.0-84928031148,WOS:000374233100005,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYS,Malaysia,Asia,MALAYSIAN MEGA SCIENCE FRAMEWORK: THE NEED FOR SOCIAL IMPACT AND SUSTAINABILITY ASSESSMENT,"Ahmad, ZA; Ahmad, Z",ICOLASS 2014 - USM-POTO INTERNATIONAL CONFERENCE ON LIBERAL ARTS & SOCIAL SCIENCES,10.1051/shsconf/20151801006,Mega Science Framework; Wastewater Management; Water Resources Development; Sustainable Development; Social Impact; Sustainability Assessment,2015,2050,IMPACT,NA,WOS:000358251300006,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYS,Malaysia,Asia,Optimization approach for greenhouse gas to green energy for a low carbon region of Iskandar Malaysia,"Ahmed S.I., Johari A., Hashim H., Mat R., Lim J.S., Jusoh M., Alkali H., Hafshar S.S.",Jurnal Teknologi,10.11113/jt.v75.5157,Green energy; Greenhouse gas; Iskandar Malaysia; Landfill gas; Optimization,2015,2035,NA,2-s2.0-84939534035,WOS:000218575600002,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MYS,Malaysia,Asia,A feasibility study of renewable energy and carbon emission reduction in Iskandar Malaysia,"Tan S.T., Ho W.S., Hashim H., Lee C.T.","Proceedings of the 2014 International Conference and Utility Exhibition on Green Energy for Sustainable Development, ICUE 2014",NA,Biogas; Biomass; Municipal solid waste (MSW); Renewable energy (RE); Solar,2014,2025,NA,2-s2.0-84903697775,WOS:000356358000115,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
MYS,Malaysia,Asia,"A review on sustainable power generation in Malaysia to 2030: Historical perspective, current assessment, and future strategies","Khor C.S., Lalchand G.",Renewable and Sustainable Energy Reviews,10.1016/j.rser.2013.08.010,Coal; Electricity generation; Energy efficiency and conservation; Malaysia; Policies; Renewable energy,2014,2030,NA,2-s2.0-84887492109,WOS:000329892100077,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MYS,Malaysia,Asia,Income-carbon footprint relationships for urban and rural households of Iskandar Malaysia,"Majid M.R., Moeinzadeh S.N., Tifwa H.Y.",IOP Conference Series: Earth and Environmental Science,10.1088/1755-1315/18/1/012164,NA,2014,2025,NA,2-s2.0-84902326991,WOS:000345268900164,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MYS,Malaysia,Asia,A low carbon society outlook for Malaysia to 2035,"Gan P.Y., Komiyama R., Li Z.",Renewable and Sustainable Energy Reviews,10.1016/j.rser.2012.12.041,Energy outlook; Low carbon society; Malaysia,2013,2035,NA,2-s2.0-84873666763,WOS:000317537100037,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MYS,Malaysia,Asia,Carbon Intensity Abatement in Malaysia: Implications on the Energy Sector,"Rahim, K","INTERNATIONAL CONFERENCE ON FRONTIERS OF ENVIRONMENT, ENERGY AND BIOSCIENCE (ICFEEB 2013)",NA,Carbon intensity; decarbonisation; climate change; renewable energy,2013,2025,NA,NA,WOS:000337630200111,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
MYS,Malaysia,Asia,"Energetic, economic and environmental impacts of using nanorefrigerant in domestic refrigerators in Malaysia","Javadi F.S., Saidur R.",Energy Conversion and Management,10.1016/j.enconman.2013.05.013,Domestic refrigerator; Emission reduction; Environmental impact; Nanorefrigerant; Refrigeration system,2013,2030,NA,2-s2.0-84879113947,WOS:000322431200035,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MYS,Malaysia,Asia,Strengthening the palm oil biomass Renewable Energy industry in Malaysia,"Umar, MS; Jennings, P; Urmee, T",RENEWABLE ENERGY,10.1016/j.renene.2013.04.010,Renewable energy; Palm oil biomass; Sustainability; Feed-in Tariff; Small renewable energy power programme; Distributed generation,2013,2080,NA,NA,WOS:000323628600013,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
MYS,Malaysia,Asia,Climate change implications for HVAC&R systems for a large library building in Malaysia,"Yau, YH",BUILDING SERVICES ENGINEERING RESEARCH & TECHNOLOGY,10.1177/0143624410397991,NA,2012,2050,NA,NA,WOS:000303063600001,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MYS,Malaysia,Asia,Development of renewable energy in Malaysia strategic initiatives for carbon reduction in the power generation sector,Shamsuddin A.H.,Procedia Engineering,10.1016/j.proeng.2012.10.150,National energy policy; Renewable electricity; Renewable resources,2012,2050,NA,2-s2.0-84875754096,WOS:000316445200046,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
MYS,Malaysia,Asia,"Dry low NOx systems retrofit for gas turbines world gas conference-2012, Kuala Lumpur, Malaysia, June 2012","Gad A., Deshpande M.",International Gas Union World Gas Conference Papers,NA,Gas turbines; NOx emissions,2012,2030,NA,2-s2.0-84904390870,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MYS,Malaysia,Asia,Carbon capture and storage potential in coal-fired plant in Malaysia - A review,Oh T.H.,Renewable and Sustainable Energy Reviews,10.1016/j.rser.2010.06.003,Carbon capture and storage; Carbon dioxide; Greenhouse gas,2010,2050,NA,2-s2.0-77956520060,WOS:000282853500016,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCL,New Caledonia,Oceania,Island biodiversity hotspots are getting hotter: vulnerability of tree species to climate change in New Caledonia,"Pouteau R., Birnbaum P.",Biological Conservation,10.1016/j.biocon.2016.06.031,Alpha diversity; geographic range shift; island conservation; maximum entropy modeling; species extinctions; tropical rain forest,2016,2070,NA,2-s2.0-84978312656,WOS:000384782800012,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NER,Niger,Africa,Dynamic relationship of traditional soil restoration practices and climate change adaptation in semi-arid Niger,"Issoufou, AA; Soumana, I; Maman, G; Konate, S; Mahamane, A",HELIYON,10.1016/j.heliyon.2020.e03265,Agricultural science; Environmental science; Scholars and local knowledge; Southwest Niger; Climate change adaptation; Soil restoration strategies; AquaCrop model,2020,2100,AQUACROP,NA,WOS:000510380200216,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NER,Niger,Africa,Potential impacts of climate change on extreme weather events in the Niger Delta part of Nigeria,"Hassan I., Kalin R.M., Aladejana J.A., White C.J.",Hydrology,10.3390/hydrology7010019,Coupled model intercomparison project phase 5 (CMIP5); Global climate model (GCM); Respectively concentration pathways (RCP); Standardized precipitation index (SPI),2020,2099,NA,2-s2.0-85083574288,WOS:000524340800005,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NER,Niger,Africa,Supply optimization based on society's cost of electricity and a calibrated demand model for future renewable energy transition in Niger,"Tilahun F.B., Bhandari R., Mamo M.","Energy, Sustainability and Society",10.1186/s13705-019-0217-0,Electricity demand projection; Levelized cost of electricity (LCOE); Niger; Renewable energy transition; Society's cost of electricity (SCOE); Supply optimization,2019,2035,NA,2-s2.0-85070059509,WOS:000477882500002,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NER,Niger,Africa,"Projected changes in intra-season rainfall characteristics in the Niger River Basin, West Africa","Akumaga U., Tarhule A.",Atmosphere,10.3390/atmos9120497,Cereal yield; Climate change; Niger Basin; Rainfall; Rainfall characteristics; West Africa,2018,2050,NA,2-s2.0-85058643673,WOS:000455062300041,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NER,Niger,Africa,Flood projections within the Niger River Basin under future land use and climate change,"Aich V., Liersch S., Vetter T., Fournet S., Andersson J.C.M., Calmanti S., van Weert F.H.A., Hattermann F.F., Paton E.N.",Science of the Total Environment,10.1016/j.scitotenv.2016.04.021,Climate change; Cordex; Ecohydrological modeling; Floods; Land use change; Niger,2016,2050,NA,2-s2.0-84963831462,WOS:000377372400065,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
NGA,Nigeria,Africa,A system dynamics modelling for energy planning and carbon dioxide estimation of the Nigerian power sector,"Shari B.E., Moumouni Y.",International Journal of Energy Technology and Policy,10.1504/IJETP.2020.109311,Carbon dioxide; Energy planning; Energy policy; Mambilla hydropower; Nigerian power sector; System dynamics,2020,2050,NA,2-s2.0-85093663086,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,Nigeria,Africa,Achieving Sustainable Development Goals in Nigeria’s power sector: assessment of transition pathways,"Yetano Roche M., Verolme H., Agbaegbu C., Binnington T., Fischedick M., Oladipo E.O.",Climate Policy,10.1080/14693062.2019.1661818,electrification; energy access; LEAP; NDC; Nigeria; SDG7,2020,2030,LEAP,2-s2.0-85073968336,WOS:000487057600001,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NGA,Nigeria,Africa,Exploring greenhouse gas mitigation strategies for agriculture in Africa: The case of Nigeria,"Dioha M.O., Kumar A.",Ambio,10.1007/s13280-019-01293-9,ALU software program; Enteric fermentation; Greenhouse gas; IPCC; Livestock; Nigeria,2020,2050,NA,2-s2.0-85076141863,WOS:000499641400003,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NGA,Nigeria,Africa,Exploring sustainable energy transitions in sub-Saharan Africa residential sector: The case of Nigeria,"Dioha, MO; Kumar, A",RENEWABLE & SUSTAINABLE ENERGY REVIEWS,10.1016/j.rser.2019.109510,Residential sector; TIMES model; Energy transition; Energy policy; SDG 7; Nigeria,2020,2050,TIMES,NA,WOS:000501608500036,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NGA,Nigeria,Africa,"Road transport energy consumption and vehicular emissions in Lagos, Nigeria: An application of the LEAP model","Maduekwe M., Akpan U., Isihak S.",Transportation Research Interdisciplinary Perspectives,10.1016/j.trip.2020.100172,Energy consumption; Greenhouse gas emissions; Lagos; LEAP; Nigeria; Road transport,2020,2032,LEAP,2-s2.0-85088128114,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
NGA,Nigeria,Africa,Sustainable energy pathways for land transport in Nigeria,"Dioha M.O., Kumar A.",Utilities Policy,10.1016/j.jup.2020.101034,Nigeria; TIMES model; Transport sector,2020,2050,TIMES,2-s2.0-85081277036,WOS:000538954200028,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NGA,Nigeria,Africa,Carbon emissions pinch analysis (CEPA) for energy sector planning in Nigeria,"Salman B., Nomanbhay S., Foo D.C.Y.",Clean Technologies and Environmental Policy,10.1007/s10098-018-1620-5,Carbon emissions reduction; Energy planning; Power sector planning,2019,2035,NA,2-s2.0-85055574877,WOS:000456178400008,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NGA,Nigeria,Africa,Effects of reaction conditions on the alkali-catalysed biodiesel production from jatropha curcas kernel of nigerian origin for optimal production,"Oluleye M.A., Akindele D.O., Adewuyi E.N., Adeyemo A.F.",International Journal of Renewable Energy Research,NA,Alkali-catalyst; Biodiesel; Jatropha-curcas kernel; Optimisation; Transesterification,2019,2030,NA,2-s2.0-85080914585,WOS:000487344400046,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
NGA,Nigeria,Africa,"Low carbon emissions energy production strategies from solid waste-coal combination for Bauchi metropolis, northeastern Nigeria","Ahmed S.I., Abdullahi Z., Johari A.",Chemical Engineering Transactions,10.3303/CET1972054,NA,2019,2070,NA,2-s2.0-85061438804,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NGA,Nigeria,Africa,Pathways for low carbon Nigeria in 2050 by using NECAL2050,"Dioha M.O., Emodi N.V., Dioha E.C.",Renewable Energy Focus,10.1016/j.ref.2019.02.004,NA,2019,2050,NA,2-s2.0-85063729545,NA,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,Nigeria,Africa,A Ricardian valuation of the impact of climate change on Nigerian cocoa production: Insight for adaptation policy,"Fonta, WM; Kedir, AM; Bossa, AY; Greenough, KM; Sylla, BM; Ayuk, ET",INTERNATIONAL JOURNAL OF CLIMATE CHANGE STRATEGIES AND MANAGEMENT,10.1108/IJCCSM-05-2016-0074,Nigeria; Climate change; Climate change projections; Net revenue per farm hectare; Ricardian valuation,2018,2100,NA,NA,WOS:000442230700003,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
NGA,Nigeria,Africa,"Assessment of projected agro-climatic indices over Awun river basin, Nigeria for the late twenty-first century","Gbangou T., Sylla M.B., Jimoh O.D., Okhimamhe A.A.",Climatic Change,10.1007/s10584-018-2295-y,NA,2018,2099,NA,2-s2.0-85054586424,WOS:000452480700006,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,Nigeria,Africa,Modelling the impact of Nigeria household energy policies on energy consumption and CO2 emissions,Dioha M.O.,Engineering Journal,10.4186/ej.2018.22.6.1,CO2 emissions; Energy demand; Energy policy; Household; LEAP; Nigeria,2018,2050,LEAP,2-s2.0-85060285980,WOS:000454276500001,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,Nigeria,Africa,Pathways to a fully sustainable electricity supply for Nigeria in the mid-term future,"Oyewo A.S., Aghahosseini A., Bogdanov D., Breyer C.",Energy Conversion and Management,10.1016/j.enconman.2018.10.036,Decarbonisation; Desalination; Energy system; Energy transition; Nigeria; Photovoltaic; Storage,2018,2050,NA,2-s2.0-85054808507,WOS:000452345900004,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
NGA,Nigeria,Africa,"Recyclable resources from municipal solid waste: Assessment of its energy, economic and environmental benefits in Nigeria","Ayodele T.R., Alao M.A., Ogunjuyigbe A.S.O.","Resources, Conservation and Recycling",10.1016/j.resconrec.2018.03.017,Energy and economic potentials; Environmental benefits; Greenhouse gas (GHG) emission; Municipal solid waste; Nigeria; Recycling,2018,2036,NA,2-s2.0-85044461896,WOS:000433266000020,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NGA,Nigeria,Africa,Energy policy for low carbon development in Nigeria: A LEAP model application,"Emodi N.V., Emodi C.C., Murthy G.P., Emodi A.S.A.",Renewable and Sustainable Energy Reviews,10.1016/j.rser.2016.09.118,Energy forecasting; Energy policy; LEAP model; Low-carbon development; Nigeria; Scenario analysis,2017,2040,LEAP,2-s2.0-84991698441,WOS:000391899200021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NGA,Nigeria,Africa,Simulating the effects of climate change and afforestation on wind power potential in Nigeria,"Matthew, OJ; Ohunakin, OS",SUSTAINABLE ENERGY TECHNOLOGIES AND ASSESSMENTS,10.1016/j.seta.2017.05.009,Wind power; Climate change; Afforestation; RegCM3; Nigeria,2017,2050,NA,NA,WOS:000411568000006,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,Nigeria,Africa,"Gas flaring, climate change and the Nigeria case",Olukoya Obafemi A.P.,"Proceedings of the 6th International Disaster and Risk Conference: Integrative Risk Management - Towards Resilient Cities, IDRC Davos 2016",NA,Climate change; Flooding; Gas flaring; Niger delta; Nigeria; Risk adaptation,2016,2050,NA,2-s2.0-85055847111,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NGA,Nigeria,Africa,Scenario analysis for low carbon development in Nigeria,"Emodi N.V., Entele B.R., Ogbuagu M.N., Emodi C.C., Emodi A.S.A., Okoro F.C.",Cogent Engineering,10.1080/23311916.2016.1218818,Energy forecasting; LEAP model; Low-carbon development; Low-carbon technology; Nigeria; Scenario analysis,2016,2040,LEAP,2-s2.0-84984923181,WOS:000397384100148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,Nigeria,Africa,The potential reduction of carbon dioxide (Co2) emissions from gas flaring in Nigeria’s oil and gas industry through alternative productive use,"Otene I.J.J., Murray P., Enongene K.E.",Environments - MDPI,10.3390/environments3040031,Alternative; Flaring; Greenhouse gas; Industry; Nigeria,2016,2030,LEAP,2-s2.0-85076924141,WOS:000392500100001,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NGA,Nigeria,Africa,The effect of climate change on solar radiation in Nigeria,"Ohunakin, OS; Adaramola, MS; Oyewola, OM; Matthew, OJ; Fagbenle, RO",SOLAR ENERGY,10.1016/j.solener.2015.03.027,Climate change; Global solar radiation; Regional climate model; General circulation model,2015,2100,NA,NA,WOS:000356198300024,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,Nigeria,Africa,Potential impacts of afforestation on climate change and extreme events in Nigeria,"Abiodun B.J., Salami A.T., Matthew O.J., Odedokun S.",Climate Dynamics,10.1007/s00382-012-1523-9,Afforestation; Climate change; Extreme events; Geo-engineering; Monsoon; Nigeria,2013,2050,NA,2-s2.0-84879555890,WOS:000321114300004,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NGA,Nigeria,Africa,Potential influences of global warming on future climate and extreme events in Nigeria,"Abiodun B.J., Lawal K.A., Salami A.T., Abatan A.A.",Regional Environmental Change,10.1007/s10113-012-0381-7,Climate change; Ecological zone; Global warming; Nigeria,2013,2100,NA,2-s2.0-84878528846,WOS:000319774800002,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NGA,Nigeria,Africa,Controlling fugitive emissions in Nigeria's oil and gas industry: Proper sealing device selection a panacea,Nwaoha C.,"Society of Petroleum Engineers - Nigeria Annual International Conference and Exhibition 2010, NAICE",NA,NA,2010,2030,NA,2-s2.0-78650461560,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NGA,Nigeria,Africa,Towards global climate change mitigation: Assessment of an afforestation option for Nigeria,"Siyanbola W.O., Adesina F.A., Pelemo D.A., Oketola F.O., Ojo L.O., Adegbulugbe A.O.",Environmentalist,10.1023/A:1014528326762,Climate change; Forestry sector; Greenhouse gas emissions; Mitigation options,2002,2030,NA,2-s2.0-0036103181,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
